año,provincia,departamento,cultivo,lat,lon,zona_agroclimatica,produccion_tn
2005,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,43645
2006,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,37889
2007,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,50018
2008,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,53593
2009,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,51248
2010,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,51915
2011,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,55324
2012,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,44611
2013,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,57679
2014,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,59979
2015,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,63617
2016,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,37720
2017,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,54412
2018,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,57791
2019,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,53850
2020,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,49726
2021,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,58965
2022,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,29815
2023,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,60210
2024,Buenos Aires,Balcarce,Soja,-37.7146198082264,-58.2717475616555,Pampa Húmeda,59308
2000,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,30062
2001,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,36003
2002,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,35358
2003,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,43372
2004,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,42288
2005,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,47832
2006,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,41162
2007,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,54217
2008,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,58407
2009,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,56346
2010,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,57436
2011,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,61133
2012,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,48887
2013,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,62662
2014,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,65010
2015,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,69331
2016,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,41474
2017,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,60196
2018,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,63854
2019,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,59013
2020,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,54019
2021,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,63913
2022,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,32494
2023,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,66198
2024,Buenos Aires,Hipólito Yrigoyen,Soja,-36.2591890205909,-61.660187626031,Pampa Húmeda,65612
2000,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,28963
2001,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,33211
2002,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,32992
2003,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,42822
2004,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,44317
2005,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,51086
2006,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,42355
2007,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,52233
2008,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,53876
2009,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,52575
2010,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,56705
2011,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,64068
2012,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,52214
2013,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,64479
2014,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,62636
2015,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,63956
2016,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,38698
2017,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,59433
2018,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,66920
2019,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,63030
2020,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,55585
2021,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,61578
2022,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,29973
2023,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,61770
2024,Buenos Aires,Dolores,Soja,-36.3989376730385,-57.6319261244954,Pampa Húmeda,64778
2000,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,479875
2001,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,541401
2002,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,511339
2003,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,634391
2004,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,653407
2005,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,781638
2006,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,681977
2007,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,865464
2008,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,878287
2009,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,814862
2010,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,840092
2011,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,944587
2012,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,798896
2013,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,1038191
2014,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,1037772
2015,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,1042589
2016,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,599774
2017,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,880470
2018,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,986642
2019,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,964387
2020,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,895025
2021,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,1020254
2022,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,488622
2023,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,957355
2024,Buenos Aires,Azul,Soja,-36.7859352165928,-59.696478337621,Pampa Húmeda,959679
2000,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,29780
2001,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,33423
2002,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,31954
2003,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,40472
2004,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,42206
2005,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,50243
2006,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,43077
2007,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,53709
2008,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,54222
2009,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,50922
2010,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,53597
2011,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,61016
2012,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,51352
2013,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,65575
2014,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,64402
2015,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,64363
2016,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,37480
2017,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,56173
2018,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,63734
2019,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,61990
2020,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,56533
2021,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,63315
2022,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,30166
2023,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,59826
2024,Buenos Aires,Daireaux,Soja,-36.6408692174847,-61.8912495525965,Pampa Húmeda,61225
2000,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,27115
2001,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,30617
2002,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,29828
2003,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,38416
2004,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,40117
2005,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,47102
2006,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,39638
2007,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,48904
2008,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,49668
2009,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,47535
2010,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,50871
2011,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,57995
2012,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,48142
2013,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,60341
2014,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,58643
2015,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,58960
2016,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,34988
2017,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,53316
2018,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,60578
2019,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,58115
2020,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,52019
2021,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,57651
2022,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,27633
2023,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,55846
2024,Buenos Aires,Saavedra,Soja,-37.7706381329573,-62.4343829136658,Pampa Húmeda,58114
2000,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,26090
2001,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,29534
2002,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,27853
2003,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,34363
2004,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,35210
2005,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,42089
2006,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,36868
2007,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,47051
2008,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,47910
2009,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,44385
2010,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,45507
2011,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,50901
2012,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,43020
2013,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,56126
2014,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,56420
2015,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,56875
2016,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,32670
2017,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,47694
2018,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,53168
2019,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,51931
2020,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,48387
2021,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,55467
2022,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,26656
2023,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,52147
2024,Buenos Aires,Monte Hermoso,Soja,-38.9616237886799,-61.2921466954973,Pampa Húmeda,51983
2000,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,26549
2001,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,29974
2002,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,29203
2003,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,37609
2004,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,39277
2005,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,46113
2006,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,38805
2007,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,47879
2008,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,48625
2009,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,46538
2010,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,49805
2011,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,56780
2012,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,47131
2013,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,59076
2014,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,57412
2015,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,57722
2016,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,34254
2017,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,52198
2018,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,59308
2019,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,56894
2020,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,50929
2021,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,56443
2022,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,27052
2023,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,54674
2024,Buenos Aires,Lobería,Soja,-38.090052818611,-58.6935497786696,Pampa Húmeda,56893
2000,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,31443
2001,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,36217
2002,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,36120
2003,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,46893
2004,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,48370
2005,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,55512
2006,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,45912
2007,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,56706
2008,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,58754
2009,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,57560
2010,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,62098
2011,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,69925
2012,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,56739
2013,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,69895
2014,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,67998
2015,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,69747
2016,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,42368
2017,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,65081
2018,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,73040
2019,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,68492
2020,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,60256
2021,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,66851
2022,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,32688
2023,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,67626
2024,Buenos Aires,Berisso,Soja,-34.9093551143988,-57.8283797724826,Pampa Húmeda,70937
2000,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,30138
2001,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,35899
2002,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,34945
2003,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,42600
2004,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,41586
2005,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,47427
2006,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,41171
2007,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,54351
2008,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,58235
2009,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,55687
2010,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,56415
2011,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,60120
2012,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,48475
2013,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,62674
2014,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,65174
2015,Buenos Aires,Tordillo,Soja,-36.3905151218837,-57.2738116449804,Pampa Húmeda,69131
